device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor,distance,log_distance,delta_lat,delta_lon,angle,gateway_id,elevation,gw_elevation,delta_elevation,terrain_type,distance_3d,log_distance_3d,fspl,elevation_angle,slope,roughness,terrain_mean,terrain_std,terrain_min,terrain_max,terrain_range,obstruction_ratio,max_obstruction,mean_obstruction,fresnel_obstruction_ratio,min_fresnel_clearance,mean_fresnel_clearance,forest_ratio,water_ratio,residential_ratio,unknown_ratio
board01,16.0699526,108.152976,7276ff002e0507da,16.074024200439453,108.1524887084961,-116,-8.0,2025-12-13T00:54:37.030+00:00,922200000,125000,12,455.7253767573852,2.658703212648385,-0.0040716004394525,0.0004872915039015,-1.4516822978807262,2,11.0,13.0,-15.5,unknown,455.988891334713,2.658954262640749,84.91558761048276,-0.0339789730709261,1.3522273753011076,1.5778466338652817,13.1875,1.7399263633843818,10.0,17.0,7.0,0.0,-1.3333333333333357,0.0,0.4375,-4.404436752634606,2.662775878627548,0.0,0.0,0.0,1.0
board01,16.0699595,108.1529836,7276ff002e0507da,16.074024200439453,108.1524887084961,-116,-9.0,2025-12-13T00:54:23.031+00:00,922200000,125000,12,455.05681114295663,2.6580656191311967,-0.0040647004394536,0.0004948915039051,-1.4496391532035104,2,11.0,13.0,-15.5,unknown,455.3207126494429,2.658317406918676,84.9028504960413,-0.0340287984246061,1.3522273753011076,1.5778466338652817,13.0625,1.7488835724541527,10.0,17.0,7.0,0.0,-1.3333333333333357,0.0,0.4375,-4.400226449755806,2.79100434035686,0.0,0.0,0.0,1.0
board01,16.069959700000002,108.1529738,7276ff002e0507da,16.074026107788086,108.15248107910156,-116,-9.0,2025-12-13T00:54:09.032+00:00,922200000,125000,12,455.2184931111975,2.658219896825078,-0.004066407788084,0.0004927208984355,-1.4502155592396575,2,11.0,13.0,-15.5,unknown,455.48230094091406,2.658471505890716,84.90593247548208,-0.0340167355764697,1.3522273753011076,1.5778466338652817,13.1875,1.7399263633843818,10.0,17.0,7.0,0.0,-1.3333333333333357,0.0,0.4375,-4.401244927977194,2.66522337089824,0.0,0.0,0.0,1.0
board01,16.0699747,108.15296370000002,7276ff002e0507da,16.074026107788086,108.15248107910156,-116,-8.0,2025-12-13T00:53:55.035+00:00,922200000,125000,12,453.4378051590874,2.6565177263937514,-0.0040514077880864,0.0004826208984525,-1.452230812059661,2,11.0,13.0,-15.5,unknown,453.702648380512,2.656771314363405,84.87192864493589,-0.0341500630019041,1.3522273753011076,1.5778466338652817,13.1875,1.7399263633843818,10.0,17.0,7.0,0.0,-1.3333333333333357,0.0,0.4375,-4.390017901521901,2.673832258735596,0.0,0.0,0.0,1.0
board01,16.0699814,108.1529599,7276ff002e0507da,16.074026107788086,108.15248107910156,-116,-8.0,2025-12-13T00:53:41.036+00:00,922200000,125000,12,452.6515691845997,2.6557640302561247,-0.0040447077880862,0.0004788208984365,-1.4529626629162569,2,11.0,13.0,-15.5,unknown,452.91687215788335,2.656018499416855,84.85687234600488,-0.0342092645828142,1.3522273753011076,1.5778466338652817,13.1875,1.7399263633843818,10.0,17.0,7.0,0.0,-1.3333333333333357,0.0,0.4375,-4.3850537620926,2.6776387625971507,0.0,0.0,0.0,1.0
board01,16.0699748,108.1529641,7276ff002e0507da,16.07402801513672,108.15248107910156,-116,-7.0,2025-12-13T00:53:27.038+00:00,922200000,125000,12,453.64233028918505,2.65671357267777,-0.004053215136718,0.0004830208984429,-1.452185880906275,2,11.0,14.0,-16.5,unknown,453.9423023140739,2.6570006559870247,84.87651547740828,-0.0363322367272073,1.3522273753011076,1.5778466338652817,13.25,1.75,10.0,17.0,7.0,0.0,-1.5,0.0,0.3125,-3.724641860796375,3.110342606309684,0.0,0.0,0.0,1.0
board01,16.0699858,108.1529575,7276ff002e0507da,16.07402801513672,108.15248107910156,-116,-7.0,2025-12-13T00:53:13.042+00:00,922200000,125000,12,452.34724610953447,2.655471950675545,-0.0040422151367174,0.0004764208984369,-1.4534762302216713,2,11.0,14.0,-16.5,unknown,452.648076393659,2.6557606791008705,84.85171593968519,-0.0364360272391549,1.3522273753011076,1.5778466338652817,13.25,1.75,10.0,17.0,7.0,0.0,-1.5,0.0,0.3125,-3.716464502135949,3.1166130078085827,0.0,0.0,0.0,1.0
board01,16.069986899999996,108.152948,7276ff002e0507da,16.07402992248535,108.15248107910156,-116,-7.0,2025-12-13T00:52:59.043+00:00,922200000,125000,12,452.3233655944183,2.6554490226046905,-0.0040430224853551,0.0004669208984324,-1.4558176187702052,2,11.0,14.0,-16.5,unknown,452.6242117503899,2.655737781497525,84.85125798761828,-0.0364379466312862,1.3522273753011076,1.5778466338652817,13.0625,1.4776988021921111,10.0,16.0,6.0,0.0,-1.5,0.0,0.3125,-2.2405673596843307,3.304228714184392,0.0,0.0,0.0,1.0
board01,16.0699679,108.1529478,7276ff002e0507da,16.07402992248535,108.15248107910156,-116,-8.0,2025-12-13T00:52:45.045+00:00,922200000,125000,12,454.4208932590439,2.65745829105356,-0.0040620224853498,0.0004667208984443,-1.4563993286570285,2,11.0,14.0,-16.5,unknown,454.72035167820167,2.657744392128453,84.89139020023683,-0.0362701249980976,1.3522273753011076,1.5778466338652817,13.0625,1.4776988021921111,10.0,16.0,6.0,0.0,-1.5,0.0,0.3125,-2.2543253182231666,3.2940773496827487,0.0,0.0,0.0,1.0
board01,16.069948800000002,108.15294559999998,7276ff002e0507da,16.073991775512695,108.15245819091795,-116,-9.0,2025-12-13T00:52:31.047+00:00,922200000,125000,12,452.56486406405554,2.655680833455587,-0.0040429755126929,0.0004874090820266,-1.450818323679626,2,11.0,13.0,-15.5,unknown,452.8302178359093,2.65593540007401,84.85521035914797,-0.0342158058153361,1.3522273753011076,1.5778466338652817,13.1875,1.4670868242881878,10.0,16.0,6.0,0.0,-1.2666666666666655,0.0,0.4375,-2.8421530023856114,2.67805874140212,0.0,0.0,0.0,1.0
board01,16.069920000000003,108.1529385,7276ff002e0507da,16.073991775512695,108.15245819091795,-116,-8.0,2025-12-13T00:52:16.949+00:00,922200000,125000,12,455.6600863050458,2.658640988080692,-0.004071775512692,0.0004803090820502,-1.4533783328578858,2,11.0,13.0,-15.5,unknown,455.9236386189268,2.658892109981338,84.91434455729453,-0.0339838324672986,1.3522273753011076,1.5778466338652817,13.1875,1.4670868242881878,10.0,16.0,6.0,0.0,-1.2666666666666655,0.0,0.4375,-2.862438430102266,2.663091057770697,0.0,0.0,0.0,1.0
board01,16.0698595,108.1528917,7276ff002e0507da,16.07399559020996,108.1524658203125,-116,-6.0,2025-12-13T00:52:02.950+00:00,922200000,125000,12,462.1579368691999,2.664790415792829,-0.0041360902099611,0.0004258796874978,-1.4681911880018124,2,11.0,13.0,-15.5,unknown,462.4177857859658,2.665034529824565,85.03719295415908,-0.0335069267496407,0.72580528345811,1.5491933384829668,12.875,1.3635890143294642,10.0,14.0,4.0,0.0,-1.2666666666666655,0.0,0.375,-2.133330043132588,2.9443336476651853,0.0,0.0,0.0,1.0
board01,16.069593100000002,108.1523307,7276ff002e0507da,16.07399559020996,108.1524658203125,-117,-17.0,2025-12-13T00:51:48.953+00:00,922200000,125000,12,489.7474260706797,2.6899721621833885,-0.0044024902099586,-0.0001351203125068,-1.6014784868627503,2,11.0,13.0,-15.5,unknown,489.9926441721915,2.6901895603970734,85.54029356560923,-0.0316225829845054,0.905586837763654,1.4062716664997557,13.235294117647058,1.0017286097603766,11.0,15.0,4.0,0.0,-1.21875,0.0,0.4117647058823529,-2.268636141282005,2.428030466430126,0.0,0.0,0.0,1.0
board01,16.069159300000003,108.1515508,7276ff002e0507da,16.074026107788086,108.15249633789062,-116,-13.0,2025-12-13T00:51:34.955+00:00,922200000,125000,12,550.514179398717,2.740768509420965,-0.0048668077880833,-0.0009455378906295,-1.7626887513871676,2,12.0,13.0,-14.5,unknown,550.7051041338211,2.7409191016980627,86.55488439162903,-0.0263237992798859,1.383830559977889,1.7726815844928272,13.36842105263158,1.1337189067651587,12.0,15.0,3.0,0.0,-1.5,0.0,0.4736842105263157,-3.402247924380724,2.4734228661705435,0.0,0.0,0.0,1.0
board01,16.0686719,108.1510468,7276ff002e0507da,16.074026107788086,108.15249633789062,-117,-17.0,2025-12-13T00:51:20.956+00:00,922200000,125000,12,615.1770675260879,2.789000137533772,-0.0053542077880877,-0.0014495378906218,-1.835187254610401,2,8.0,13.0,-18.5,unknown,615.4551766050854,2.789196428897025,87.52043093560829,-0.0300500050214621,2.075320792477236,1.978282083020518,13.238095238095235,1.8491893179950087,8.0,16.0,8.0,0.0,-0.3499999999999996,0.0,0.6666666666666666,-5.27010262575779,0.2853825177929903,0.0,0.0,0.0,1.0
board01,16.0667336,108.1514434,7276ff002e0507da,16.074016571044922,108.15250396728516,-117,-14.0,2025-12-13T00:50:10.966+00:00,922200000,125000,12,817.7196481266163,2.9126044330834646,-0.0072829710449227,-0.0010605672851511,-1.7154027570506474,2,14.0,13.0,-12.5,unknown,817.8151826252172,2.9126551689098634,89.98960573586504,-0.0152834368767483,1.870548886477709,1.772681584492827,12.035714285714286,2.412499339113793,5.0,15.0,10.0,0.0,-1.037037037037038,0.0,0.3571428571428571,-3.885708324133685,3.586786928375273,0.0,0.0,0.0,1.0
board01,16.0665909,108.1510823,7276ff002e0507da,16.074026107788086,108.1524887084961,-117,-18.0,2025-12-13T00:49:56.968+00:00,922200000,125000,12,840.3036117011471,2.92443623018432,-0.0074352077880845,-0.0014064084960949,-1.757742818186136,2,14.0,13.0,-12.5,unknown,840.3965789066447,2.924484275807939,90.22618787382656,-0.0148728334081425,1.886196263909103,1.7888543819998317,11.96551724137931,2.6455265901816047,5.0,15.0,10.0,0.0,-1.053571428571427,0.0,0.3793103448275862,-4.058401060962328,3.562510517707979,0.0,0.0,0.0,1.0
board01,16.070717,108.14812540000004,7276ff002e0507da,16.074012756347656,108.15252685546876,-117,-18.0,2025-12-13T00:41:47.037+00:00,922200000,125000,12,596.215958875018,2.7754035965852366,-0.0032957563476578,-0.0044014554687237,-2.498867776589331,2,13.0,13.0,-13.5,unknown,596.3687782046082,2.7755148986837272,87.24680033134231,-0.0226331344800025,1.384563455989977,1.4005713120009278,14.0,0.8944271909999159,13.0,16.0,3.0,0.0,-0.9210526315789468,0.0,0.35,-3.444946979409324,2.122409353095875,0.0,0.0,0.0,1.0
board01,16.070963999999996,108.1486723,7276ff002e0507da,16.074020385742188,108.15252685546876,-117,-17.0,2025-12-13T00:41:33.038+00:00,922200000,125000,12,533.9706091135636,2.7275173531875856,-0.003056385742191,-0.003854555468763,-2.4711786822063484,2,14.0,13.0,-12.5,unknown,534.116898625301,2.727636318586291,86.28922872939359,-0.0233988452229662,1.2025044972854533,1.5051910177781422,14.22222222222222,1.0304020550550783,13.0,16.0,3.0,0.0,-1.2058823529411775,0.0,0.3333333333333333,-3.039024600148519,2.7148807163235875,0.0,0.0,0.0,1.0
board01,16.0713865,108.1495305,7276ff002e0507da,16.074020385742188,108.15252685546876,-117,-17.0,2025-12-13T00:41:19.040+00:00,922200000,125000,12,433.9071623067777,2.6373968188884627,-0.0026338857421883,-0.0029963554687668,-2.420484843437695,2,15.0,13.0,-11.5,unknown,434.059529904736,2.6375492957249302,84.48748827216639,-0.0264878653468945,1.2651499463747418,1.4783774890061063,14.533333333333331,1.4544949486180951,13.0,18.0,5.0,0.0,-1.5,0.0,0.3333333333333333,-2.441697522385427,3.45122429314535,0.0,0.0,0.0,1.0
board01,16.071768199999998,108.15030970000002,7276ff002e0507da,16.07400894165039,108.15254974365234,-117,-15.0,2025-12-13T00:41:05.043+00:00,922200000,125000,12,345.4942388302332,2.5384408098430686,-0.0022407416503931,-0.0022400436523213,-2.3560387143586494,2,16.0,13.0,-10.5,unknown,345.6537560404664,2.5386412804974494,82.50932796761677,-0.0303678808329199,2.5543231378105262,2.0214846029589246,14.083333333333334,1.114924013354971,13.0,16.0,3.0,0.0,-1.5,0.0,0.25,-1.5875376396173095,4.961811039489756,0.0,0.0,0.0,1.0
board01,16.0721136,108.1502887,7276ff002e0507da,16.07400894165039,108.15254974365234,-117,-13.0,2025-12-13T00:40:50.947+00:00,922200000,125000,12,320.59569433865425,2.505957685399536,-0.001895341650389,-0.0022610436523393,-2.443954080566493,2,13.0,13.0,-13.5,unknown,320.87980495581803,2.506342384991299,81.86335005749375,-0.0420470315236349,1.18409751155352,1.5051910177781425,13.818181818181818,0.9359663764533636,13.0,15.0,2.0,0.0,-1.5,0.0,0.3636363636363636,-1.8835382370570688,3.908549710069496,0.0,0.0,0.0,1.0
board01,16.072413900000004,108.15017679999998,7276ff002e0507da,16.07400131225586,108.152587890625,-117,-13.0,2025-12-13T00:40:35.948+00:00,922200000,125000,12,312.2898395501025,2.494557854550062,-0.001587412255855,-0.0024110906250172,-2.559349395214784,2,13.0,13.0,-13.5,unknown,312.58149959047284,2.494963270344927,81.63576776456631,-0.0431619136058211,0.2682459513747883,1.0244998779892558,13.818181818181818,0.9359663764533636,13.0,15.0,2.0,0.0,-1.5,0.0,0.3636363636363636,-1.830293843333667,3.9544888645019616,0.0,0.0,0.0,1.0
board01,16.073161499999998,108.1498852,7276ff002e0507da,16.07400131225586,108.152587890625,-115,-2.0,2025-12-13T00:40:20.949+00:00,922200000,125000,12,303.5004538907912,2.4821593449075485,-0.0008398122558617,-0.002702690625,-2.840319369584902,2,13.0,13.0,-13.5,unknown,303.80055219159215,2.4825885589064365,81.38827353579651,-0.0444078343008036,1.598483279708075,1.3646977687385584,14.545454545454543,1.0756508696544758,13.0,16.0,3.0,0.0,-1.5,0.0,0.2727272727272727,-2.001841303922124,3.2765000362338195,0.0,0.0,0.0,1.0
board01,16.0736025,108.1497092,7276ff002e0507da,16.074005126953125,108.15260314941406,-115,-4.0,2025-12-13T00:40:05.951+00:00,922200000,125000,12,312.43655047644404,2.494761834237598,-0.0004026269531252,-0.0028939494140587,-3.0033528791112314,2,12.0,13.0,-14.5,unknown,312.7728378130357,2.4952290305127525,81.64108296792283,-0.0463263550938185,1.2493424337560783,1.1771151175649728,14.636363636363637,1.431637795274875,12.0,16.0,4.0,0.0,-1.5,0.0,0.4545454545454545,-1.437241041827626,2.635490333386492,0.0,0.0,0.0,1.0
board01,16.074440900000003,108.1493407,7276ff002e0507da,16.074005126953125,108.15260314941406,-117,-9.5,2025-12-13T00:39:50.953+00:00,922200000,125000,12,351.9367171785741,2.546464578674347,0.0004357730468775,-0.0032624494140662,3.008806283368566,2,13.0,13.0,-13.5,unknown,352.19554639210253,2.5467838598948487,82.67217955556474,-0.0383122224940546,0.6571348402636772,0.7525955088890712,13.833333333333334,1.0671873729054746,13.0,16.0,3.0,0.0,-1.5,0.0,0.3333333333333333,-0.7362767490431317,3.677428110032952,0.0,0.0,0.0,0.9166666666666666
board01,16.0753939,108.1489714,7276ff002e0507da,16.074010848999023,108.152587890625,-117,-15.0,2025-12-13T00:39:35.954+00:00,922200000,125000,12,415.8911665133716,2.618979696091695,0.0013830510009782,-0.0036164906250064,2.77632482175742,2,13.0,13.0,-13.5,unknown,416.11021662998496,2.6192083790266776,84.12066993820133,-0.032431951648924,1.489565666746718,1.684755175092215,13.5,1.0522085616183026,12.0,16.0,4.0,0.0,-1.5,0.0,0.4285714285714285,-1.964537371236464,3.605353923316623,0.0,0.0,0.0,1.0
board01,16.076572000000002,108.1485045,7276ff002e0507da,16.074010848999023,108.152587890625,-116,-17.0,2025-12-13T00:39:20.956+00:00,922200000,125000,12,521.0180514271492,2.7168527703233094,0.0025611510009788,-0.0040833906249986,2.581404373086776,2,15.0,13.0,-11.5,unknown,521.1449509617679,2.716958534522935,86.07567304812648,-0.0220632165907714,1.6216170499857827,1.217209924376235,13.22222222222222,1.4740554623801776,10.0,15.0,5.0,0.0,-1.5,0.0,0.3333333333333333,-1.8711244223311,4.273612436556347,0.0,0.0,0.0,0.9444444444444444
board01,16.0775723,108.1480657,7276ff002e0507da,16.074024200439453,108.15258026123048,-115,-3.0,2025-12-13T00:39:05.959+00:00,922200000,125000,12,623.1626917717059,2.794601444596005,0.0035480995605468,-0.0045145612304793,2.4754941006426647,2,12.0,13.0,-14.5,unknown,623.3313648583378,2.7947189803208285,87.63088196408435,-0.0232579110020488,1.258714124971799,1.0910545357588686,12.714285714285714,1.7766436291597745,9.0,14.0,5.0,0.0,-1.5,0.0,0.4285714285714285,-2.693227076404609,2.775378632681176,0.0,0.0,0.0,1.0
board01,16.0783525,108.14768589999998,7276ff002e0507da,16.074024200439453,108.15258026123048,-117,-15.0,2025-12-13T00:38:50.962+00:00,922200000,125000,12,710.7091095584879,2.8516918820748027,0.004328299560548,-0.0048943612304981,2.417494853349744,2,13.0,13.0,-13.5,unknown,710.8373150091508,2.85177021777874,88.77190671324257,-0.018989404449244,0.8631461698469756,1.04,12.458333333333334,1.5540046832476262,9.0,14.0,5.0,0.0,-1.0869565217391308,0.0,0.3333333333333333,-2.913503144051772,3.126108900242053,0.0,0.0,0.0,1.0
board01,16.080099099999998,108.14705550000004,7276ff002e0507da,16.074068069458008,108.15267181396484,-117,-17.0,2025-12-12T14:07:33.081+00:00,922200000,125000,12,899.9047892893129,2.954196563135327,0.0060310305419903,-0.0056163139648077,2.3206034203449963,2,12.0,15.0,-16.5,unknown,900.0560425805955,2.954269551912377,90.82189339591532,-0.0183301385816042,1.413851006781934,1.469693845669907,11.5,1.5652475842498528,10.0,15.0,5.0,0.0,-1.5,0.0,0.2333333333333333,-2.622685398194996,3.8011152246282105,0.0,0.0,0.0,1.0
board01,16.0823928,108.1479625,7276ff002e0507da,16.074026107788086,108.15269470214844,-117,-11.0,2025-12-12T14:05:40.995+00:00,922200000,125000,12,1058.8516463741305,3.024835116222314,0.0083666922119149,-0.0047322021484319,2.0855376572501743,2,10.0,13.0,-16.5,unknown,1058.9801976567865,3.0248878391171226,92.23425914001022,-0.0155797672181189,1.2198565182910084,1.546091847207015,10.63888888888889,1.94583283765558,7.0,15.0,8.0,0.0,-0.0999999999999996,0.0,0.3611111111111111,-4.793772503093651,2.06388277443361,0.0,0.0,0.0,0.8611111111111112
board01,16.0764535,108.1595394,7276ff002e0507da,16.073970794677734,108.15250396728516,-119,-12.0,2025-12-12T12:08:37.030+00:00,922200000,125000,12,800.8044455554481,2.903526475403881,0.0024827053222651,0.0070354327148436,0.3392435001053868,2,7.0,13.0,-19.5,unknown,801.0418278850167,2.903655194168343,89.80960624103463,-0.0243384912188756,1.17741585037433,1.358823020117042,10.962962962962964,3.814994602020175,3.0,16.0,13.0,0.1111111111111111,0.9230769230769234,0.0655270655270655,0.6296296296296297,-5.789420224657555,1.234235079018067,0.0,0.0,0.0,1.0
board01,16.0756174,108.1589766,7276ff002e0507da,16.0739803314209,108.15250396728516,-116,-17.0,2025-12-12T12:08:21.932+00:00,922200000,125000,12,715.1391178997075,2.854390534471215,0.0016370685791002,0.0064726327148463,0.2477265021218135,2,4.0,13.0,-22.5,unknown,715.492982460605,2.854605378565982,88.82860992898742,-0.0314364894785534,0.4253807916384656,0.7440430095095308,11.833333333333334,3.362373500305336,4.0,16.0,12.0,0.1666666666666666,1.108695652173914,0.1268115942028986,0.75,-6.496648466385885,-0.766521012024533,0.0,0.0,0.0,1.0
board01,16.072329099999997,108.1566427,7276ff002e0507da,16.07404327392578,108.1526107788086,-118,-13.5,2025-12-12T11:24:01.979+00:00,922200000,125000,12,471.086856285448,2.673100987230521,-0.0017141739257837,0.0040319211914123,-0.401998244632776,2,11.0,14.0,-16.5,unknown,471.37572716985153,2.6733672153804977,85.20384666527772,-0.0349896377530053,1.7892598574975294,1.3469966592386189,12.625,2.2325713874364688,9.0,17.0,8.0,0.0,-1.5,0.0,0.25,-3.8336722971052346,3.651738029373953,0.0,0.0,0.0,1.0
board01,16.0723973,108.1566889,7276ff002e0507da,16.07404327392578,108.1526107788086,-117,-13.0,2025-12-12T11:23:46.979+00:00,922200000,125000,12,472.61709886856585,2.674509429970771,-0.0016459739257825,0.0040781211914122,-0.3836152905121761,2,12.0,14.0,-15.5,unknown,472.8712003737802,2.6747428646611917,85.23135965089159,-0.0327667499053477,1.978733373393332,1.574801574802362,12.5625,1.9990231989649343,9.0,16.0,7.0,0.0,-1.5,0.0,0.25,-2.914683999519049,4.20697861846592,0.0,0.0,0.0,1.0
board01,16.0720234,108.1563466,7276ff002e0507da,16.074033737182617,108.15264892578124,-117,-13.0,2025-12-12T11:23:31.983+00:00,922200000,125000,12,453.94493360906336,2.657003173385329,-0.0020103371826181,0.0036976742187704,-0.4979750655891871,2,10.0,15.0,-18.5,unknown,454.3217502490244,2.657363528773724,84.88377293314224,-0.0406975564492866,1.4364145313913097,1.4422205101855958,12.25,2.5124689052802225,9.0,17.0,8.0,0.0,-1.5,0.0,0.25,-3.393217527935171,4.108878784075767,0.0,0.0,0.0,1.0
board01,16.0714285,108.1561707,7276ff002e0507da,16.074033737182617,108.15264892578124,-117,-20.0,2025-12-12T11:23:16.985488+00:00,922200000,125000,12,474.88790847424576,2.6765911117808687,-0.0026052371826175,0.0035217742187683,-0.6369096328444889,2,8.0,15.0,-20.5,unknown,475.3301753676528,2.676995385470185,85.27641006707148,-0.043101206509117,1.1932615924788377,0.9156418513807676,12.25,3.344772040064913,8.0,19.0,11.0,0.0625,0.7666666666666657,0.0479166666666666,0.25,-6.261169828036447,3.008727612102424,0.0,0.0,0.0,1.0
board01,16.0712374,108.15556159999998,7276ff002e0507da,16.07402992248535,108.15264892578124,-117,-21.0,2025-12-12T11:23:01.986459+00:00,922200000,125000,12,439.6291816761874,2.643086512278098,-0.0027925224853504,0.0029126742187486,-0.7643412251546225,2,11.0,15.0,-17.5,unknown,439.97734871385614,2.6434303183457266,84.60510872458231,-0.0397538197749381,1.386196263909103,1.469693845669907,12.933333333333334,3.802922852520443,8.0,20.0,12.0,0.0666666666666666,0.1071428571428576,0.0071428571428571,0.3333333333333333,-5.835357325200768,4.023191792858266,0.0,0.0,0.0,1.0
