lat,lon,rssi
16.049999999999997,108.24000000000008,-126.76215506715482
16.049999999999997,108.25000000000009,-124.91832717524018
16.049999999999997,108.26000000000009,-124.91496878483834
16.049999999999997,108.2700000000001,-124.93757012793971
16.049999999999997,108.2800000000001,-124.7819883208579
16.049999999999997,108.2900000000001,-120.0
16.049999999999997,108.30000000000011,-120.0
16.049999999999997,108.31000000000012,-120.0
16.059999999999995,108.08,-120.0
16.059999999999995,108.09,-120.0
16.059999999999995,108.10000000000001,-115.1725791606398
16.059999999999995,108.11000000000001,-115.98599141665353
16.059999999999995,108.12000000000002,-120.0
16.059999999999995,108.13000000000002,-115.93321911024843
16.059999999999995,108.14000000000003,-117.31113873790936
16.059999999999995,108.15000000000003,-116.03041497008526
16.059999999999995,108.16000000000004,-116.018839532244
16.059999999999995,108.17000000000004,-110.5672276794335
16.059999999999995,108.18000000000005,-120.0
16.059999999999995,108.19000000000005,-110.10423064478586
16.059999999999995,108.20000000000006,-126.55468803418793
16.059999999999995,108.21000000000006,-123.64530111091554
16.059999999999995,108.22000000000007,-117.19097924571624
16.059999999999995,108.23000000000008,-106.91872088402123
16.059999999999995,108.24000000000008,-124.11640966632771
16.059999999999995,108.25000000000009,-124.72989557785208
16.059999999999995,108.26000000000009,-124.88952739289695
16.059999999999995,108.2700000000001,-124.92680578117536
16.059999999999995,108.2800000000001,-111.6945904736436
16.059999999999995,108.2900000000001,-112.07323213328412
16.059999999999995,108.30000000000011,-120.0
16.059999999999995,108.31000000000012,-120.0
16.069999999999993,108.08,-120.0
16.069999999999993,108.09,-120.0
16.069999999999993,108.10000000000001,-120.0
16.069999999999993,108.11000000000001,-120.0
16.069999999999993,108.12000000000002,-120.0
16.069999999999993,108.13000000000002,-120.0
16.069999999999993,108.14000000000003,-111.47254845397784
16.069999999999993,108.15000000000003,-117.0
16.069999999999993,108.16000000000004,-106.0
16.069999999999993,108.17000000000004,-115.30247012022974
16.069999999999993,108.18000000000005,-112.0
16.069999999999993,108.19000000000005,-115.13342585984147
16.069999999999993,108.20000000000006,-108.99659065678526
16.069999999999993,108.21000000000006,-107.34843787135293
16.069999999999993,108.22000000000007,-100.10747889346246
16.069999999999993,108.23000000000008,-103.19259108779605
16.069999999999993,108.24000000000008,-107.05997370194926
16.069999999999993,108.25000000000009,-124.69435223230874
16.069999999999993,108.26000000000009,-110.06607610748821
16.069999999999993,108.2700000000001,-109.89176254663214
16.069999999999993,108.2800000000001,-111.83860235408287
16.069999999999993,108.2900000000001,-111.95548830535033
16.069999999999993,108.30000000000011,-120.0
16.069999999999993,108.31000000000012,-120.0
16.079999999999995,108.08,-120.0
16.079999999999995,108.09,-120.0
16.079999999999995,108.10000000000001,-120.0
16.079999999999995,108.11000000000001,-120.0
16.079999999999995,108.12000000000002,-120.0
16.079999999999995,108.13000000000002,-120.0
16.079999999999995,108.14000000000003,-114.54416165808594
